Order ID,Order Date,Customer Name,City,State,Country,Region,Category,Sub Category,Product Name,Quantity,Unit Price,Discount (%),Sales,Revenue,Profit,Payment Method,Salesperson
103080,2025-12-22,Customer 131,City 14,Texas,USA,East,Stationery,Notebook,Notebook,9,712.84,10,5774.0,5774.0,1672.16,PayPal,Salesperson 17
103081,2025-06-02,Customer 323,City 10,Florida,USA,South,Fashion,Shoes,Shoes,3,297.16,15,757.76,757.76,229.2,Debit Card,Salesperson 11
103082,2025-07-11,Customer 567,City 1,Florida,USA,North,Furniture,Chair,Chair,6,179.55,15,915.71,915.71,313.08,Debit Card,Salesperson 9
103083,2026-04-29,Customer 163,City 1,Florida,USA,West,Stationery,Notebook,Notebook,6,349.45,20,1677.36,1677.36,218.74,Cash,Salesperson 16
103084,2026-05-23,Customer 307,City 11,Washington,USA,West,Stationery,Pen,Pen,7,1373.05,0,9611.35,9611.35,2150.2,Credit Card,Salesperson 5
103085,2025-08-09,Customer 734,City 30,New York,USA,East,Electronics,Laptop,Laptop,8,473.54,0,3788.32,3788.32,1002.71,PayPal,Salesperson 7
103086,2025-04-08,Customer 673,City 21,California,USA,West,Electronics,Phone,Phone,6,1166.82,5,6650.87,6650.87,1243.42,UPI,Salesperson 3
103087,2026-02-01,Customer 84,City 9,Florida,USA,East,Furniture,Desk,Desk,5,333.7,0,1668.5,1668.5,140.34,Debit Card,Salesperson 19
103088,2025-11-16,Customer 278,City 30,Texas,USA,South,Fashion,Watch,Watch,7,1397.4,10,8803.62,8803.62,2386.78,Credit Card,Salesperson 20
103089,2026-01-07,Customer 233,City 8,Texas,USA,East,Fashion,Watch,Watch,8,149.54,0,1196.32,1196.32,316.49,PayPal,Salesperson 15
103090,2025-04-05,Customer 26,City 25,California,USA,South,Electronics,Headphones,Headphones,10,651.04,20,5208.32,5208.32,1073.95,UPI,Salesperson 8
103091,2025-12-31,Customer 565,City 23,New York,USA,North,Furniture,Desk,Desk,5,901.63,15,3831.93,3831.93,683.46,PayPal,Salesperson 17
103092,2025-02-24,Customer 728,City 30,Texas,USA,North,Fashion,Shoes,Shoes,2,1257.61,15,2137.94,2137.94,466.43,UPI,Salesperson 19
103093,2026-03-24,Customer 225,City 17,Texas,USA,West,Fashion,Watch,Watch,3,751.22,10,2028.29,2028.29,281.29,UPI,Salesperson 19
103094,2025-08-23,Customer 617,City 11,Florida,USA,North,Electronics,Laptop,Laptop,4,325.51,5,1236.94,1236.94,154.86,Cash,Salesperson 1
103095,2026-06-22,Customer 224,City 26,New York,USA,West,Furniture,Desk,Desk,8,314.08,0,2512.64,2512.64,866.24,UPI,Salesperson 15
103096,2026-02-17,Customer 395,City 14,Florida,USA,West,Accessories,Backpack,Backpack,8,387.48,15,2634.86,2634.86,223.59,Credit Card,Salesperson 1
103097,2025-06-08,Customer 124,City 28,Texas,USA,South,Accessories,Backpack,Backpack,7,1443.72,5,9600.74,9600.74,1188.14,Credit Card,Salesperson 19
103098,2025-09-25,Customer 781,City 15,Texas,USA,West,Furniture,Chair,Chair,9,625.93,20,4506.7,4506.7,561.35,UPI,Salesperson 7
103099,2026-01-04,Customer 660,City 19,New York,USA,South,Fashion,Watch,Watch,4,300.35,0,1201.4,1201.4,390.1,Credit Card,Salesperson 13
103100,2025-08-26,Customer 97,City 6,Texas,USA,East,Stationery,Pen,Pen,7,53.53,10,337.24,337.24,76.43,UPI,Salesperson 7
103101,2025-04-04,Customer 116,City 17,Washington,USA,East,Stationery,Notebook,Notebook,9,1218.0,10,9865.8,9865.8,2329.66,Cash,Salesperson 12
103102,2026-02-03,Customer 768,City 8,New York,USA,North,Electronics,Phone,Phone,3,1450.47,5,4133.84,4133.84,462.8,Cash,Salesperson 1
103103,2025-09-16,Customer 641,City 17,California,USA,North,Furniture,Desk,Desk,9,1066.93,5,9122.25,9122.25,2673.79,Cash,Salesperson 11
103104,2026-01-17,Customer 587,City 30,Florida,USA,South,Fashion,Watch,Watch,6,1388.95,20,6666.96,6666.96,1985.1,Credit Card,Salesperson 20
103105,2025-08-02,Customer 782,City 28,New York,USA,South,Furniture,Chair,Chair,8,862.84,5,6557.58,6557.58,2155.98,Cash,Salesperson 11
103106,2026-06-17,Customer 505,City 16,New York,USA,East,Fashion,Watch,Watch,8,270.01,15,1836.07,1836.07,375.53,PayPal,Salesperson 7
103107,2025-11-13,Customer 92,City 16,Florida,USA,North,Stationery,Notebook,Notebook,9,640.59,5,5477.04,5477.04,1670.67,PayPal,Salesperson 12
103108,2025-11-01,Customer 184,City 14,New York,USA,South,Furniture,Chair,Chair,9,40.11,20,288.79,288.79,73.97,Debit Card,Salesperson 7
103109,2025-04-28,Customer 373,City 28,California,USA,North,Fashion,Watch,Watch,10,24.41,15,207.48,207.48,64.19,Credit Card,Salesperson 3
103110,2025-01-01,Customer 316,City 10,Texas,USA,South,Electronics,Phone,Phone,4,916.64,10,3299.9,3299.9,538.37,Cash,Salesperson 9
103111,2025-01-14,Customer 90,City 1,Washington,USA,West,Accessories,Backpack,Backpack,10,238.64,0,2386.4,2386.4,359.44,Credit Card,Salesperson 13
103112,2025-04-02,Customer 351,City 29,New York,USA,South,Furniture,Desk,Desk,8,1057.53,0,8460.24,8460.24,1389.2,PayPal,Salesperson 1
103113,2025-08-25,Customer 397,City 15,Texas,USA,North,Stationery,Pen,Pen,8,921.58,20,5898.11,5898.11,1078.41,PayPal,Salesperson 13
103114,2026-03-19,Customer 313,City 8,Washington,USA,South,Electronics,Phone,Phone,1,1202.44,5,1142.32,1142.32,232.67,Credit Card,Salesperson 12
103115,2025-10-01,Customer 372,City 20,New York,USA,North,Fashion,Shoes,Shoes,7,853.58,15,5078.8,5078.8,1751.41,UPI,Salesperson 12
103116,2025-05-02,Customer 119,City 22,Florida,USA,East,Accessories,Backpack,Backpack,10,297.23,15,2526.45,2526.45,520.61,PayPal,Salesperson 4
103117,2026-02-28,Customer 5,City 27,Illinois,USA,West,Accessories,Backpack,Backpack,8,312.37,5,2374.01,2374.01,657.94,PayPal,Salesperson 11
103118,2026-03-07,Customer 773,City 3,California,USA,East,Stationery,Pen,Pen,9,829.98,20,5975.86,5975.86,1877.74,PayPal,Salesperson 16
103119,2025-10-28,Customer 218,City 23,Texas,USA,West,Furniture,Chair,Chair,6,753.93,15,3845.04,3845.04,1202.49,UPI,Salesperson 9
103120,2026-02-10,Customer 505,City 22,New York,USA,East,Accessories,Backpack,Backpack,1,256.48,5,243.66,243.66,29.39,PayPal,Salesperson 13
103121,2025-09-23,Customer 598,City 21,Florida,USA,West,Furniture,Desk,Desk,6,779.77,15,3976.83,3976.83,731.55,Credit Card,Salesperson 12
103122,2025-11-24,Customer 664,City 2,Washington,USA,South,Stationery,Notebook,Notebook,4,416.24,15,1415.22,1415.22,459.84,UPI,Salesperson 1
103123,2025-01-06,Customer 573,City 24,Florida,USA,West,Stationery,Notebook,Notebook,4,666.81,5,2533.88,2533.88,613.55,UPI,Salesperson 8
103124,2025-12-24,Customer 287,City 18,California,USA,West,Fashion,Watch,Watch,5,502.49,0,2512.45,2512.45,361.78,PayPal,Salesperson 1
103125,2026-01-16,Customer 413,City 19,Texas,USA,South,Stationery,Notebook,Notebook,4,800.48,5,3041.82,3041.82,842.39,PayPal,Salesperson 4
103126,2026-06-22,Customer 44,City 23,Florida,USA,North,Furniture,Chair,Chair,7,903.25,10,5690.48,5690.48,1954.82,Cash,Salesperson 8
103127,2025-01-02,Customer 740,City 29,New York,USA,South,Accessories,Backpack,Backpack,4,87.77,10,315.97,315.97,32.73,Debit Card,Salesperson 9
103128,2026-06-13,Customer 236,City 28,Illinois,USA,West,Electronics,Laptop,Laptop,6,159.52,5,909.26,909.26,172.81,PayPal,Salesperson 14
103129,2026-03-14,Customer 273,City 23,New York,USA,West,Furniture,Chair,Chair,4,1336.82,15,4545.19,4545.19,937.06,Credit Card,Salesperson 8
103130,2026-05-01,Customer 271,City 4,Florida,USA,South,Furniture,Chair,Chair,3,1355.63,5,3863.55,3863.55,1166.81,Credit Card,Salesperson 19
103131,2026-05-16,Customer 447,City 2,New York,USA,North,Furniture,Desk,Desk,2,84.79,0,169.58,169.58,14.53,PayPal,Salesperson 11
103132,2026-04-18,Customer 488,City 19,Washington,USA,West,Electronics,Phone,Phone,7,452.05,20,2531.48,2531.48,381.85,Debit Card,Salesperson 17
103133,2025-09-27,Customer 258,City 7,Florida,USA,West,Furniture,Chair,Chair,4,1295.25,0,5181.0,5181.0,1011.96,UPI,Salesperson 9
103134,2025-12-19,Customer 685,City 25,Washington,USA,South,Accessories,Backpack,Backpack,9,887.11,10,7185.59,7185.59,619.33,Cash,Salesperson 2
103135,2026-04-27,Customer 343,City 14,New York,USA,North,Electronics,Headphones,Headphones,8,48.35,15,328.78,328.78,102.71,Cash,Salesperson 3
103136,2026-02-13,Customer 98,City 28,Texas,USA,North,Fashion,Shoes,Shoes,2,1412.45,20,2259.92,2259.92,292.05,Debit Card,Salesperson 7
103137,2026-06-18,Customer 305,City 22,California,USA,South,Accessories,Backpack,Backpack,8,384.06,20,2457.98,2457.98,624.44,Debit Card,Salesperson 16
103138,2026-06-02,Customer 798,City 1,New York,USA,North,Stationery,Pen,Pen,9,671.61,10,5440.04,5440.04,1781.61,Credit Card,Salesperson 13
103139,2026-05-23,Customer 37,City 15,Illinois,USA,South,Stationery,Notebook,Notebook,2,1330.24,15,2261.41,2261.41,344.14,PayPal,Salesperson 10
103140,2025-01-11,Customer 234,City 9,Illinois,USA,East,Accessories,Backpack,Backpack,9,1097.47,20,7901.78,7901.78,2699.45,Cash,Salesperson 7
103141,2025-09-26,Customer 636,City 5,New York,USA,South,Stationery,Pen,Pen,6,991.6,0,5949.6,5949.6,1870.28,PayPal,Salesperson 2
103142,2026-06-03,Customer 251,City 26,Washington,USA,West,Fashion,Watch,Watch,1,287.77,15,244.6,244.6,56.16,UPI,Salesperson 8
103143,2026-05-30,Customer 274,City 9,Florida,USA,North,Electronics,Phone,Phone,7,741.21,20,4150.78,4150.78,696.99,PayPal,Salesperson 18
103144,2025-07-24,Customer 191,City 21,California,USA,West,Fashion,Watch,Watch,6,1494.79,20,7174.99,7174.99,991.69,UPI,Salesperson 14
103145,2025-02-25,Customer 128,City 24,Florida,USA,South,Electronics,Laptop,Laptop,6,236.0,20,1132.8,1132.8,281.78,Debit Card,Salesperson 2
103146,2025-07-20,Customer 225,City 1,Illinois,USA,South,Electronics,Headphones,Headphones,10,1421.63,20,11373.04,11373.04,2144.9,Debit Card,Salesperson 12
103147,2025-01-31,Customer 451,City 20,Washington,USA,North,Stationery,Pen,Pen,6,400.78,0,2404.68,2404.68,827.66,UPI,Salesperson 9
103148,2025-01-27,Customer 121,City 5,Washington,USA,East,Electronics,Laptop,Laptop,3,1025.51,5,2922.7,2922.7,963.28,Debit Card,Salesperson 3
103149,2025-03-22,Customer 681,City 18,Texas,USA,North,Fashion,Shoes,Shoes,6,11.55,10,62.37,62.37,7.15,Cash,Salesperson 17
103150,2025-02-03,Customer 581,City 8,California,USA,East,Electronics,Headphones,Headphones,1,454.93,0,454.93,454.93,132.42,UPI,Salesperson 17
103151,2026-05-13,Customer 615,City 15,Texas,USA,South,Furniture,Desk,Desk,8,330.18,20,2113.15,2113.15,373.83,UPI,Salesperson 11
103152,2025-03-28,Customer 549,City 6,New York,USA,South,Stationery,Notebook,Notebook,4,791.77,0,3167.08,3167.08,573.82,Debit Card,Salesperson 17
103153,2025-04-11,Customer 517,City 11,Texas,USA,East,Electronics,Headphones,Headphones,7,1398.04,5,9296.97,9296.97,2216.94,UPI,Salesperson 15
103154,2025-12-13,Customer 606,City 2,Texas,USA,North,Stationery,Pen,Pen,9,1176.25,0,10586.25,10586.25,1808.84,PayPal,Salesperson 4
103155,2025-11-07,Customer 269,City 24,Illinois,USA,West,Fashion,Watch,Watch,7,1093.26,20,6122.26,6122.26,1032.54,Cash,Salesperson 4
103156,2025-10-16,Customer 600,City 24,California,USA,East,Stationery,Notebook,Notebook,1,1237.71,10,1113.94,1113.94,243.26,Credit Card,Salesperson 17
103157,2025-10-25,Customer 43,City 8,Florida,USA,North,Fashion,Watch,Watch,3,983.34,10,2655.02,2655.02,504.32,Cash,Salesperson 14
103158,2025-08-04,Customer 378,City 28,Florida,USA,North,Fashion,Watch,Watch,6,523.27,10,2825.66,2825.66,684.83,Credit Card,Salesperson 17
103159,2026-04-08,Customer 643,City 16,New York,USA,East,Electronics,Headphones,Headphones,3,672.72,10,1816.34,1816.34,292.44,UPI,Salesperson 19
103160,2026-06-11,Customer 459,City 5,Florida,USA,South,Electronics,Headphones,Headphones,6,429.39,0,2576.34,2576.34,293.89,Cash,Salesperson 20
103161,2025-10-19,Customer 339,City 29,Florida,USA,East,Accessories,Backpack,Backpack,10,62.61,15,532.19,532.19,51.5,PayPal,Salesperson 10
103162,2025-04-19,Customer 447,City 14,Texas,USA,South,Fashion,Watch,Watch,7,695.46,10,4381.4,4381.4,1441.24,PayPal,Salesperson 11
103163,2025-08-15,Customer 352,City 29,California,USA,South,Stationery,Pen,Pen,8,180.53,10,1299.82,1299.82,231.74,Cash,Salesperson 14
103164,2025-05-07,Customer 159,City 30,Texas,USA,West,Accessories,Backpack,Backpack,5,937.98,0,4689.9,4689.9,850.81,Debit Card,Salesperson 16
103165,2026-01-12,Customer 116,City 23,Washington,USA,South,Stationery,Pen,Pen,6,300.03,0,1800.18,1800.18,601.83,UPI,Salesperson 4
103166,2025-12-11,Customer 570,City 8,Florida,USA,East,Accessories,Backpack,Backpack,1,88.54,10,79.69,79.69,27.04,UPI,Salesperson 20
103167,2026-03-11,Customer 572,City 22,Texas,USA,South,Stationery,Notebook,Notebook,6,1385.83,5,7899.23,7899.23,2675.62,UPI,Salesperson 16
103168,2025-12-31,Customer 777,City 1,Florida,USA,North,Stationery,Pen,Pen,7,765.92,20,4289.15,4289.15,1293.18,Credit Card,Salesperson 17
103169,2026-01-15,Customer 338,City 22,New York,USA,East,Stationery,Pen,Pen,1,444.09,0,444.09,444.09,92.32,Debit Card,Salesperson 3
103170,2026-01-28,Customer 48,City 25,Illinois,USA,South,Fashion,Watch,Watch,8,876.69,5,6662.84,6662.84,1236.37,Credit Card,Salesperson 14
103171,2025-12-25,Customer 662,City 22,California,USA,North,Electronics,Laptop,Laptop,9,865.75,20,6233.4,6233.4,2153.62,Credit Card,Salesperson 12
103172,2026-01-14,Customer 210,City 6,California,USA,South,Stationery,Notebook,Notebook,9,299.37,0,2694.33,2694.33,283.08,Cash,Salesperson 10
103173,2025-09-01,Customer 725,City 7,Illinois,USA,West,Electronics,Laptop,Laptop,1,918.58,5,872.65,872.65,231.44,Debit Card,Salesperson 16
103174,2025-08-30,Customer 557,City 18,Washington,USA,West,Fashion,Watch,Watch,1,281.49,0,281.49,281.49,73.11,PayPal,Salesperson 6
103175,2025-10-18,Customer 461,City 17,California,USA,West,Electronics,Phone,Phone,9,800.78,5,6846.67,6846.67,1524.19,Cash,Salesperson 14
103176,2025-05-19,Customer 757,City 1,Illinois,USA,South,Stationery,Pen,Pen,4,1122.86,10,4042.3,4042.3,1284.57,UPI,Salesperson 17
103177,2026-05-08,Customer 285,City 5,Washington,USA,West,Electronics,Phone,Phone,3,444.45,15,1133.35,1133.35,223.77,UPI,Salesperson 9
103178,2025-06-20,Customer 780,City 16,Illinois,USA,West,Electronics,Laptop,Laptop,5,697.33,20,2789.32,2789.32,369.34,Cash,Salesperson 8
103179,2026-05-01,Customer 455,City 27,Florida,USA,East,Accessories,Backpack,Backpack,10,1178.42,10,10605.78,10605.78,2332.6,PayPal,Salesperson 19
103180,2025-11-10,Customer 264,City 13,Illinois,USA,South,Electronics,Headphones,Headphones,5,585.31,15,2487.57,2487.57,644.81,PayPal,Salesperson 20
103181,2026-03-24,Customer 414,City 10,Washington,USA,South,Stationery,Notebook,Notebook,4,142.32,10,512.35,512.35,86.68,Debit Card,Salesperson 20
103182,2025-01-12,Customer 569,City 19,New York,USA,East,Furniture,Desk,Desk,1,1412.61,15,1200.72,1200.72,352.9,PayPal,Salesperson 13
103183,2025-05-05,Customer 678,City 18,Texas,USA,South,Stationery,Pen,Pen,7,1003.17,20,5617.75,5617.75,546.31,PayPal,Salesperson 5
103184,2025-07-10,Customer 54,City 8,New York,USA,South,Furniture,Chair,Chair,3,403.1,20,967.44,967.44,205.56,Debit Card,Salesperson 16
103185,2025-03-07,Customer 209,City 17,New York,USA,West,Fashion,Shoes,Shoes,5,84.58,15,359.46,359.46,94.32,UPI,Salesperson 17
103186,2025-12-04,Customer 336,City 19,New York,USA,East,Stationery,Notebook,Notebook,8,754.66,0,6037.28,6037.28,1996.08,Cash,Salesperson 13
103187,2025-02-25,Customer 362,City 11,California,USA,South,Stationery,Notebook,Notebook,8,756.11,20,4839.1,4839.1,1271.67,Cash,Salesperson 16
103188,2026-03-01,Customer 230,City 6,New York,USA,North,Stationery,Pen,Pen,5,960.53,20,3842.12,3842.12,581.2,UPI,Salesperson 14
103189,2025-09-15,Customer 260,City 6,California,USA,North,Electronics,Phone,Phone,5,1443.38,10,6495.21,6495.21,857.88,UPI,Salesperson 5
103190,2025-04-13,Customer 378,City 5,California,USA,South,Electronics,Phone,Phone,9,649.78,10,5263.22,5263.22,1068.94,UPI,Salesperson 3
103191,2025-01-23,Customer 349,City 14,Florida,USA,North,Fashion,Watch,Watch,2,859.62,20,1375.39,1375.39,239.11,Debit Card,Salesperson 8
103192,2025-09-27,Customer 193,City 30,Texas,USA,South,Stationery,Notebook,Notebook,9,482.66,20,3475.15,3475.15,360.2,PayPal,Salesperson 17
103193,2026-05-17,Customer 688,City 19,Washington,USA,North,Accessories,Backpack,Backpack,7,619.08,5,4116.88,4116.88,536.29,UPI,Salesperson 5
103194,2026-06-02,Customer 631,City 3,Washington,USA,West,Furniture,Chair,Chair,4,824.21,0,3296.84,3296.84,621.77,Credit Card,Salesperson 2
103195,2025-12-24,Customer 471,City 29,Washington,USA,East,Stationery,Notebook,Notebook,3,194.73,0,584.19,584.19,130.13,PayPal,Salesperson 14
103196,2026-04-30,Customer 20,City 23,Texas,USA,East,Stationery,Notebook,Notebook,10,899.9,10,8099.1,8099.1,2500.65,PayPal,Salesperson 20
103197,2026-05-31,Customer 199,City 2,Florida,USA,North,Stationery,Pen,Pen,2,1436.43,10,2585.57,2585.57,357.34,Cash,Salesperson 16
103198,2025-06-06,Customer 144,City 4,New York,USA,West,Stationery,Notebook,Notebook,2,335.13,15,569.72,569.72,57.39,UPI,Salesperson 11
103199,2025-06-08,Customer 45,City 10,Texas,USA,North,Furniture,Chair,Chair,8,169.8,15,1154.64,1154.64,166.94,PayPal,Salesperson 5
103200,2026-03-12,Customer 422,City 12,New York,USA,North,Accessories,Backpack,Backpack,5,377.12,0,1885.6,1885.6,242.29,Debit Card,Salesperson 8
103201,2025-12-14,Customer 523,City 1,New York,USA,South,Furniture,Chair,Chair,7,134.24,15,798.73,798.73,272.66,UPI,Salesperson 15
103202,2025-05-23,Customer 56,City 22,Texas,USA,West,Stationery,Notebook,Notebook,6,510.87,15,2605.44,2605.44,529.85,Cash,Salesperson 2
103203,2025-12-31,Customer 767,City 28,Washington,USA,West,Electronics,Headphones,Headphones,8,1087.41,0,8699.28,8699.28,714.07,PayPal,Salesperson 16
103204,2025-03-19,Customer 792,City 3,Texas,USA,North,Electronics,Laptop,Laptop,7,870.68,10,5485.28,5485.28,1123.59,PayPal,Salesperson 3
103205,2025-07-04,Customer 247,City 12,Texas,USA,South,Stationery,Pen,Pen,8,1304.9,20,8351.36,8351.36,1124.97,Debit Card,Salesperson 1
103206,2025-03-25,Customer 429,City 11,New York,USA,North,Stationery,Notebook,Notebook,5,796.94,20,3187.76,3187.76,858.25,Cash,Salesperson 19
103207,2025-08-21,Customer 33,City 5,Florida,USA,South,Furniture,Desk,Desk,4,222.19,0,888.76,888.76,240.58,Cash,Salesperson 9
103208,2025-01-26,Customer 147,City 24,California,USA,East,Stationery,Pen,Pen,9,1177.26,10,9535.81,9535.81,2666.1,Credit Card,Salesperson 3
103209,2025-04-11,Customer 52,City 20,Texas,USA,South,Stationery,Notebook,Notebook,5,818.84,0,4094.2,4094.2,1188.73,UPI,Salesperson 13
103210,2025-09-01,Customer 7,City 11,New York,USA,East,Stationery,Notebook,Notebook,4,340.28,15,1156.95,1156.95,155.99,UPI,Salesperson 7
103211,2025-05-03,Customer 416,City 25,Florida,USA,South,Accessories,Backpack,Backpack,1,9.33,20,7.46,7.46,2.41,Cash,Salesperson 15
103212,2025-10-04,Customer 452,City 2,California,USA,South,Electronics,Laptop,Laptop,3,148.36,15,378.32,378.32,31.36,UPI,Salesperson 20
103213,2026-04-27,Customer 95,City 15,Washington,USA,East,Electronics,Headphones,Headphones,9,1348.29,5,11527.88,11527.88,3607.12,Cash,Salesperson 17
103214,2025-12-30,Customer 619,City 4,New York,USA,South,Electronics,Phone,Phone,8,570.99,15,3882.73,3882.73,703.72,PayPal,Salesperson 8
103215,2025-03-27,Customer 794,City 13,Illinois,USA,South,Electronics,Laptop,Laptop,2,1471.64,10,2648.95,2648.95,727.66,Debit Card,Salesperson 3
103216,2026-05-27,Customer 29,City 17,Illinois,USA,East,Accessories,Backpack,Backpack,10,321.76,15,2734.96,2734.96,431.11,UPI,Salesperson 2
103217,2025-12-30,Customer 153,City 24,Florida,USA,South,Stationery,Pen,Pen,6,1057.79,10,5712.07,5712.07,1888.3,UPI,Salesperson 15
103218,2025-01-07,Customer 591,City 9,New York,USA,South,Electronics,Laptop,Laptop,8,1279.48,15,8700.46,8700.46,2728.04,Credit Card,Salesperson 16
103219,2025-06-13,Customer 421,City 1,Texas,USA,West,Fashion,Shoes,Shoes,6,640.94,5,3653.36,3653.36,736.32,Credit Card,Salesperson 4
103220,2025-01-28,Customer 621,City 29,Texas,USA,West,Fashion,Shoes,Shoes,7,771.24,0,5398.68,5398.68,1509.83,Credit Card,Salesperson 19
103221,2025-03-10,Customer 670,City 15,California,USA,North,Electronics,Phone,Phone,10,421.12,20,3368.96,3368.96,272.69,Debit Card,Salesperson 5
103222,2026-06-21,Customer 473,City 15,New York,USA,West,Accessories,Backpack,Backpack,7,1001.82,20,5610.19,5610.19,485.36,Credit Card,Salesperson 3
103223,2025-04-13,Customer 108,City 19,Florida,USA,West,Furniture,Desk,Desk,10,698.9,15,5940.65,5940.65,1287.7,PayPal,Salesperson 13
103224,2025-11-22,Customer 609,City 12,New York,USA,North,Furniture,Desk,Desk,7,47.12,15,280.36,280.36,56.46,PayPal,Salesperson 6
103225,2026-01-13,Customer 411,City 8,Washington,USA,West,Electronics,Headphones,Headphones,1,534.38,0,534.38,534.38,182.84,UPI,Salesperson 17
103226,2025-04-19,Customer 435,City 15,Washington,USA,East,Fashion,Watch,Watch,3,530.8,0,1592.4,1592.4,340.64,PayPal,Salesperson 14
103227,2025-04-26,Customer 502,City 24,New York,USA,East,Accessories,Backpack,Backpack,4,547.84,0,2191.36,2191.36,501.32,PayPal,Salesperson 15
